Ex-dividend date,divCash,splitFactor,div_ratio,ticker,DecDay,Time,Link,FundamentLink,PreNewsPrice,OpenPrice,MaxBeforeRecord,MinBeforeRecord,CloseBeforeRecord,OpenAtRecord,AvgVol,DayDiff,positive_close,GapToDiv,DivToPrice,month,week,weekday,GapAbsolute,predict,Gain
2013-09-12,0.45,1.0,0.025409375,NFJ,2013-06-27,AMC,https://www.stockwatch.com/News/Item/U-b006278-U!NFJ-20130627/U/NFJ,https://www.stockwatch.com/Quote/Fundamentals?U:NFJ,16.68,16.67,17.9,16.290001,17.709999,17.190001,269180.0,77,1,-0.0222222222222178,2.7,6,26,3,-0.00999999999999801,0.6764432376893895,1.0623874625074983
2013-07-10,0.22,1.0,0.02673147,MFA,2013-06-28,DAY,https://www.stockwatch.com/News/Item/U-prNY39220-U!MFA-20130628/U/MFA,https://www.stockwatch.com/Quote/Fundamentals?U:MFA,8.48,8.45,8.6,7.87,8.23,8.0,3548460.0,12,0,-0.13636363636364154,2.59,6,26,4,-0.030000000000001137,0.6847505261971278,0.9739644970414203
2013-08-08,0.28,1.0,0.035714286,MFA,2013-06-28,DAY,https://www.stockwatch.com/News/Item/U-prNY39220-U!MFA-20130628/U/MFA,https://www.stockwatch.com/Quote/Fundamentals?U:MFA,8.48,8.45,8.6,7.5,7.84,7.58,3548460.0,41,0,-0.10714285714286119,3.3,6,26,4,-0.030000000000001137,0.6897314603755391,0.927810650887574
2013-07-03,0.15,1.0,0.027027027,ANH,2013-06-28,AMC,https://www.stockwatch.com/News/Item/U-b005776-U!ANH-20130628/U/ANH,https://www.stockwatch.com/Quote/Fundamentals?U:ANH,5.6,5.61,5.68,5.53,5.55,5.4,1427430.0,5,0,0.06666666666667118,2.68,6,26,4,0.010000000000000675,0.6566684617398535,0.9893048128342246
2013-07-11,22.0,1.0,0.13681592,TDG,2013-07-03,AMC,https://www.stockwatch.com/News/Item/U-prCL42594-U!TDG-20130703/U/TDG,https://www.stockwatch.com/Quote/Fundamentals?U:TDG,153.7,157.5,164.395,153.9,160.8,139.64,740830.0,8,1,0.17272727272727326,14.31,7,27,2,3.8000000000000114,0.4887393060753708,1.020952380952381
2013-07-11,0.69,1.0,0.021918679,MVO,2013-07-05,AMC,https://www.stockwatch.com/News/Item/U-b005354-U!MVO-20130705/U/MVO,https://www.stockwatch.com/Quote/Fundamentals?U:MVO,31.29,31.4,32.05,30.8,31.48,30.31,67780.0,6,1,0.15942028985507165,2.21,7,27,4,0.10999999999999943,0.7403282524577627,1.002547770700637
2013-07-26,0.46,1.0,0.025136612,MSB,2013-07-16,AMC,https://www.stockwatch.com/News/Item/U-b006542-U!MSB-20130716/U/MSB,https://www.stockwatch.com/Quote/Fundamentals?U:MSB,18.2,18.23,18.67,18.06,18.3,18.12,50065.0,10,1,0.0652173913043503,2.53,7,29,1,0.030000000000001137,0.7732688952175023,1.0038398244651674
2013-07-26,0.41,1.0,0.02883263,VOC,2013-07-18,AMC,https://www.stockwatch.com/News/Item/U-b006390-U!VOC-20130718/U/VOC,https://www.stockwatch.com/Quote/Fundamentals?U:VOC,14.14,14.01,14.41,13.7,14.22,13.6,57135.0,8,1,-0.31707317073170926,2.9,7,29,3,-0.13000000000000078,0.7392070318988966,1.0149892933618845
2013-07-30,0.5125,1.0,0.024639423,MEMP,2013-07-19,BMO,https://www.stockwatch.com/News/Item/U-z10041036-U!MEMP-20130719/U/MEMP,https://www.stockwatch.com/Quote/Fundamentals?U:MEMP,20.0,20.0,20.975,19.78,20.8,20.3,346890.0,11,1,0.0,2.56,7,29,4,0.0,0.6593718853912027,1.04
2013-07-25,0.98,1.0,0.031120991,SFUN,2013-07-19,AMC,https://www.stockwatch.com/News/Item/U-prCN50231-U!SFUN-20130719/U/SFUN,https://www.stockwatch.com/Quote/Fundamentals?U:SFUN,31.5,32.0,32.2799,30.27,31.49,31.14,333299.4,6,0,0.5102040816326531,3.11,7,29,4,0.5,0.5594580126403681,0.9840625
2013-07-26,0.485,1.0,0.031049936,LRE,2013-07-19,DAY,https://www.stockwatch.com/News/Item/U-b005625-U!LRE-20130719/U/LRE,https://www.stockwatch.com/Quote/Fundamentals?U:LRE,15.3,15.32,15.92,15.17,15.62,15.05,107045.0,7,1,0.04123711340206098,3.17,7,29,4,0.019999999999999574,0.7596825382773803,1.0195822454308092
2013-08-06,0.4425,1.0,0.029188654,NMM,2013-07-22,DAY,https://www.stockwatch.com/News/Item/U-i1035967-U!NMM-20130722/U/NMM,https://www.stockwatch.com/Quote/Fundamentals?U:NMM,14.88,14.98,15.47,14.981,15.16,15.01,226855.0,15,1,0.22598870056497095,2.97,7,30,0,0.09999999999999964,0.7348727981392272,1.0120160213618157
2013-07-30,0.58,1.0,0.020840819,LGCY,2013-07-22,AMC,https://www.stockwatch.com/News/Item/U-z10041314-U!LGCY-20130722/U/LGCY,https://www.stockwatch.com/Quote/Fundamentals?U:LGCY,27.76,27.79,28.24,27.75,27.83,26.88,208781.0,8,1,0.05172413793103032,2.09,7,30,0,0.029999999999997584,0.5928180985970368,1.0014393666786614
2013-07-31,0.685,1.0,0.020350564,CLMT,2013-07-22,AMC,https://www.stockwatch.com/News/Item/U-prDE51032-U!CLMT-20130722/U/CLMT,https://www.stockwatch.com/Quote/Fundamentals?U:CLMT,32.98,33.11,34.31,32.91,33.66,33.01,414724.05,9,1,0.18978102189781393,2.08,7,30,0,0.13000000000000256,0.5732781373113377,1.0166112956810631
2013-08-13,0.3,1.0,0.027726433,CHFN,2013-07-23,AMC,https://www.stockwatch.com/News/Item/U-z10041526-U!CHFN-20130723/U/CHFN,https://www.stockwatch.com/Quote/Fundamentals?U:CHFN,11.0,11.0,11.1,10.799,10.82,10.69,243330.0,21,0,0.0,2.73,7,30,1,0.0,0.6748068191075676,0.9836363636363636
2013-08-05,0.22,1.0,0.028387097,EROC,2013-07-23,AMC,https://www.stockwatch.com/News/Item/U-z10041528-U!EROC-20130723/U/EROC,https://www.stockwatch.com/Quote/Fundamentals?U:EROC,7.29,7.42,8.25,7.13,7.75,7.56,915335.0,13,1,0.5909090909090904,3.02,7,30,1,0.1299999999999999,0.5715249626842204,1.0444743935309972
2013-08-01,0.6,1.0,0.022429907,STON,2013-07-23,DAY,https://www.stockwatch.com/News/Item/U-z10041421-U!STON-20130723/U/STON,https://www.stockwatch.com/Quote/Fundamentals?U:STON,25.9,26.3,26.99,26.0,26.75,26.29,53783.2,9,1,0.6666666666666703,2.32,7,30,1,0.40000000000000213,0.7697399939521324,1.0171102661596958
2013-08-28,0.29,1.0,0.022053232,TAC,2013-07-23,AMC,https://www.stockwatch.com/News/Item/U-i888055001-U!TAC-20130723/U/TAC,https://www.stockwatch.com/Quote/Fundamentals?U:TAC,14.63,14.71,14.75,12.93,13.15,12.82,116575.0,36,0,0.2758620689655175,1.98,7,30,1,0.08000000000000007,0.08376878789938155,0.8939496940856559
2013-08-01,0.55,1.0,0.025474757,NRP,2013-07-23,DAY,https://www.stockwatch.com/News/Item/U-prDA51295-U!NRP-20130723/U/NRP,https://www.stockwatch.com/Quote/Fundamentals?U:NRP,20.94,21.05,22.096,21.1357,21.59,21.25,216970.0,9,1,0.19999999999999896,2.63,7,30,1,0.10999999999999943,0.7344819221017131,1.0256532066508313
2013-08-01,0.3,1.0,0.022354694,PDH,2013-07-24,AMC,https://www.stockwatch.com/News/Item/U-prDA52975-U!PDH-20130724/U/PDH,https://www.stockwatch.com/Quote/Fundamentals?U:PDH,13.65,13.65,13.65,12.1201,13.42,13.19,125281.85,8,0,0.0,2.2,7,30,2,0.0,0.6876015456604214,0.9831501831501831
2013-08-05,0.85,1.0,0.026788528,RNF,2013-07-24,AMC,https://www.stockwatch.com/News/Item/U-b006315-U!RNF-20130724/U/RNF,https://www.stockwatch.com/Quote/Fundamentals?U:RNF,31.47,31.74,32.99,30.6,31.73,31.25,114206.45,12,0,0.3176470588235289,2.7,7,30,2,0.2699999999999996,0.6943068875912524,0.9996849401386264
2013-08-29,0.68,1.0,0.056431535,TAL,2013-07-24,AMC,https://www.stockwatch.com/News/Item/U-b006558-U!TAL-20130724/U/TAL,https://www.stockwatch.com/Quote/Fundamentals?U:TAL,11.81,11.75,13.34,11.18,12.05,12.1,158900.0,36,1,-0.08823529411764779,5.76,7,30,2,-0.0600000000000005,0.7182793314304502,1.025531914893617
2013-08-05,0.4875,1.0,0.028409091,QRE,2013-07-24,AMC,https://www.stockwatch.com/News/Item/U-i1036949-U!QRE-20130724/U/QRE,https://www.stockwatch.com/Quote/Fundamentals?U:QRE,17.06,17.27,17.87,16.9,17.16,16.65,590900.0,12,0,0.4307692307692325,2.86,7,30,2,0.21000000000000085,0.6557024232017613,0.9936305732484076
2013-08-12,0.6112,1.0,0.042562674,SDT,2013-07-25,AMC,https://www.stockwatch.com/News/Item/U-b005993-U!SDT-20130725/U/SDT,https://www.stockwatch.com/Quote/Fundamentals?U:SDT,13.78,13.93,14.85,13.83,14.36,13.7,107785.0,18,1,0.24541884816753987,4.44,7,30,3,0.15000000000000036,0.7407186692090528,1.0308686288585787
2013-08-05,0.515,1.0,0.020951993,MCEP,2013-07-25,AMC,https://www.stockwatch.com/News/Item/U-z10041936-U!MCEP-20130725/U/MCEP,https://www.stockwatch.com/Quote/Fundamentals?U:MCEP,24.12,24.33,25.28,24.1,24.58,24.24,84219.45,11,1,0.4077669902912569,2.14,7,30,3,0.2099999999999973,0.6388638273232502,1.010275380189067
2013-08-12,0.585,1.0,0.037261146,PER,2013-07-25,AMC,https://www.stockwatch.com/News/Item/U-b006004-U!PER-20130725/U/PER,https://www.stockwatch.com/Quote/Fundamentals?U:PER,15.83,15.8,15.95,15.38,15.7,15.04,143415.0,18,0,-0.05128205128205019,3.7,7,30,3,-0.02999999999999936,0.7259045725594738,0.9936708860759492
2013-08-05,0.583,1.0,0.026249437,UAN,2013-07-26,AMC,https://www.stockwatch.com/News/Item/U-prDA54295-U!UAN-20130726/U/UAN,https://www.stockwatch.com/Quote/Fundamentals?U:UAN,22.8,22.53,22.73,21.66,22.21,21.46,219680.0,10,0,-0.46312178387650016,2.56,7,30,4,-0.2699999999999996,0.7055807053686517,0.9857967154904571
2013-08-07,0.125,1.0,0.023320896,MCGC,2013-07-30,DAY,https://www.stockwatch.com/News/Item/U-z10042238-U!MCGC-20130730/U/MCGC,https://www.stockwatch.com/Quote/Fundamentals?U:MCGC,5.35,5.42,5.55,5.31,5.36,5.22,254080.0,8,0,0.5600000000000023,2.34,7,31,1,0.07000000000000028,0.6208826444176943,0.988929889298893
2013-08-05,0.2325,1.0,0.02421875,CPLP,2013-07-31,DAY,https://www.stockwatch.com/News/Item/U-i1038685-U!CPLP-20130731/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,9.91,9.55,9.8,9.55,9.6,9.6,200410.0,5,1,-1.548387096774191,2.35,7,31,2,-0.35999999999999943,0.6431103858727006,1.0052356020942408
2013-09-05,0.1,1.0,0.02247191,FTR,2013-07-31,DAY,https://www.stockwatch.com/News/Item/U-b006165-U!FTR-20130731/U/FTR,https://www.stockwatch.com/Quote/Fundamentals?U:FTR,4.32,4.355,4.76,4.33,4.45,4.36,8126312.75,36,1,0.3500000000000014,2.31,7,31,2,0.03500000000000014,0.5973446054633069,1.0218140068886337
2013-09-17,0.26,1.0,0.026104418,BKCC,2013-08-01,DAY,https://www.stockwatch.com/News/Item/U-b005300-U!BKCC-20130801/U/BKCC,https://www.stockwatch.com/Quote/Fundamentals?U:BKCC,10.14,10.16,10.35,9.45,9.96,9.76,492320.0,47,0,0.07692307692307528,2.56,8,31,3,0.019999999999999574,0.6724847937895471,0.9803149606299213
2013-09-23,1.18976,1.0,0.024531134,E,2013-08-02,DAY,https://www.stockwatch.com/News/Item/U-prenUK201308010180-U!E-20130802/U/E,https://www.stockwatch.com/Quote/Fundamentals?U:E,45.59,45.75,48.68,44.42,48.5,47.23,335920.0,52,1,0.1344809037116701,2.61,8,31,4,0.1599999999999966,0.7228378338886391,1.0601092896174864
2013-10-10,0.38738,1.0,0.021873518,CNSL,2013-08-05,DAY,https://www.stockwatch.com/News/Item/U-z10043403-U!CNSL-20130805/U/CNSL,https://www.stockwatch.com/Quote/Fundamentals?U:CNSL,17.75,17.92,18.1,16.51,17.71,17.5,181790.0,66,0,0.43884557798544505,2.18,8,32,0,0.1700000000000017,0.6774892275627227,0.98828125
2013-09-12,0.38,1.0,0.021312395,ARCC,2013-08-06,DAY,https://www.stockwatch.com/News/Item/U-b006024-U!ARCC-20130806/U/ARCC,https://www.stockwatch.com/Quote/Fundamentals?U:ARCC,18.0,17.83,17.88,16.99,17.83,17.48,1436520.0,37,1,-0.4473684210526361,2.11,8,32,1,-0.1700000000000017,0.610976699521377,1.0
2013-09-06,0.12,1.0,0.026030369,TEU,2013-08-06,AMC,https://www.stockwatch.com/News/Item/U-prLA59560-U!TEU-20130806/U/TEU,https://www.stockwatch.com/Quote/Fundamentals?U:TEU,4.18,4.24,4.66,3.99,4.61,4.23,131605.0,31,1,0.5000000000000042,2.87,8,32,1,0.0600000000000005,0.6593524276285986,1.0872641509433962
2013-10-09,1.133106,1.0,0.02302593,SSL,2013-08-06,DAY,https://www.stockwatch.com/News/Item/U-prenUK201308060409-U!SSL-20130806/U/SSL,https://www.stockwatch.com/Quote/Fundamentals?U:SSL,47.38,47.0,49.91,45.7001,49.21,48.25,171986.35,64,1,-0.3353613871959045,2.39,8,32,1,-0.38000000000000256,0.7443486683161239,1.0470212765957447
2013-09-12,0.29,1.0,0.028971029,TICC,2013-08-06,DAY,https://www.stockwatch.com/News/Item/U-i1040063-U!TICC-20130806/U/TICC,https://www.stockwatch.com/Quote/Fundamentals?U:TICC,10.02,9.7,10.07,9.5199,10.01,9.77,363830.0,37,1,-1.10344827586207,2.89,8,32,1,-0.3200000000000003,0.603189423834056,1.031958762886598
2013-08-14,0.477,1.0,0.045777351,ECT,2013-08-06,AMC,https://www.stockwatch.com/News/Item/U-b006212-U!ECT-20130806/U/ECT,https://www.stockwatch.com/Quote/Fundamentals?U:ECT,10.2,10.25,10.75,10.21,10.42,10.04,67901.2,8,1,0.10482180293501198,4.68,8,32,1,0.05000000000000071,0.7372561790185638,1.0165853658536586
2013-08-28,0.77,1.0,0.034222222,EFC,2013-08-07,AMC,https://www.stockwatch.com/News/Item/U-prNE60660-U!EFC-20130807/U/EFC,https://www.stockwatch.com/Quote/Fundamentals?U:EFC,22.5,22.59,22.98,22.0,22.5,21.65,108490.0,21,0,0.1168831168831167,3.42,8,32,2,0.08999999999999986,0.7275583168793152,0.9960159362549801
2013-08-15,0.74,1.0,0.053506869,WHZ,2013-08-07,AMC,https://www.stockwatch.com/News/Item/U-b006351-U!WHZ-20130807/U/WHZ,https://www.stockwatch.com/Quote/Fundamentals?U:WHZ,13.53,13.85,14.06,13.73,13.83,12.88,76485.0,8,0,0.43243243243243285,5.47,8,32,2,0.3200000000000003,0.7413801972618943,0.9985559566787003
2013-09-05,0.36,1.0,0.022514071,TCPC,2013-08-08,DAY,https://www.stockwatch.com/News/Item/U-b005421-U!TCPC-20130808/U/TCPC,https://www.stockwatch.com/Quote/Fundamentals?U:TCPC,15.6,15.57,15.99,14.87,15.99,15.55,150510.0,28,1,-0.08333333333333157,2.31,8,32,3,-0.02999999999999936,0.7328283170280684,1.0269749518304432
2013-08-22,0.2,1.0,0.020703934,INTX,2013-08-08,AMC,https://www.stockwatch.com/News/Item/U-b006273-U!INTX-20130808/U/INTX,https://www.stockwatch.com/Quote/Fundamentals?U:INTX,10.0,10.0,10.14,9.62,9.66,9.54,64600.0,14,0,0.0,2.0,8,32,3,0.0,0.11840787202595333,0.966
2013-08-15,0.69,1.0,0.045604759,CHKR,2013-08-08,AMC,https://www.stockwatch.com/News/Item/U-b006249-U!CHKR-20130808/U/CHKR,https://www.stockwatch.com/Quote/Fundamentals?U:CHKR,16.41,16.48,16.48,14.85,15.13,14.25,97660.0,7,0,0.10144927536231926,4.2,8,32,3,0.07000000000000028,0.7348470085225678,0.9180825242718447
2013-08-16,4.031995565,1.09999989,0.091283576,AFSI,2013-08-09,DAY,https://www.stockwatch.com/News/Item/U-prenUK201308080774-U!AFSI-20130809/U/AFSI,https://www.stockwatch.com/Quote/Fundamentals?U:AFSI,42.45,42.91,44.46,42.75,44.17,41.46,308231.75,7,1,0.11408742707781072,9.5,8,32,4,0.45999999999999375,0.6768609486631867,1.0293637846655792
2013-08-14,0.08,1.0,0.173913043,DWOG,2013-08-09,DAY,https://www.stockwatch.com/News/Item/U-i891355001-U!DWOG-20130809/U/DWOG,https://www.stockwatch.com/Quote/Fundamentals?U:DWOG,0.185,0.3,0.5,0.315,0.46,0.45,123580.0,5,1,1.4374999999999998,43.24,8,32,4,0.11499999999999999,0.6689309345759643,1.5333333333333334
2013-08-27,0.304431,1.0,0.022253728,CZZ,2013-08-12,DAY,https://www.stockwatch.com/News/Item/U-prenUK201308090849-U!CZZ-20130812/U/CZZ,https://www.stockwatch.com/Quote/Fundamentals?U:CZZ,15.64,15.29,15.32,13.36,13.68,13.31,906975.0,15,0,-1.1496858072929543,1.95,8,33,0,-0.3500000000000014,0.0796670838602973,0.8947024198822761
2013-08-20,0.68,1.0,0.03060306,NTI,2013-08-12,AMC,https://www.stockwatch.com/News/Item/U-prNY62803-U!NTI-20130812/U/NTI,https://www.stockwatch.com/Quote/Fundamentals?U:NTI,23.75,23.61,24.75,22.1,22.22,21.71,871149.65,8,0,-0.2058823529411773,2.86,8,33,0,-0.14000000000000057,0.6433800694606568,0.941126641253706
2013-09-04,2.0,1.0,0.044464206,FFG,2013-08-26,AMC,https://www.stockwatch.com/News/Item/U-b005783-U!FFG-20130826/U/FFG,https://www.stockwatch.com/Quote/Fundamentals?U:FFG,43.93,44.05,45.87,43.36,44.98,42.84,51970.0,9,1,0.05999999999999872,4.55,8,35,0,0.11999999999999744,0.7962398594288831,1.0211123723041997
2013-09-12,0.2215,1.0,0.023538789,BCF,2013-09-03,AMC,https://www.stockwatch.com/News/Item/U-b006637-U!BCF-20130903/U/BCF,https://www.stockwatch.com/Quote/Fundamentals?U:BCF,8.94,8.92,9.41,8.91,9.41,9.22,259727.5,9,1,-0.09029345372460304,2.48,9,36,1,-0.019999999999999574,0.6696695593492089,1.054932735426009
2013-11-01,0.480424,1.0,0.021660234,VIV,2013-09-03,DAY,https://www.stockwatch.com/News/Item/U-prenUK201309022826-U!VIV-20130903/U/VIV,https://www.stockwatch.com/Quote/Fundamentals?U:VIV,19.83,19.74,23.57,19.73,22.18,21.07,1528165.0,59,1,-0.1873345211729636,2.42,9,36,1,-0.08999999999999986,0.6976172710141901,1.1236068895643365
2013-09-18,0.28,1.0,0.023850085,PNNT,2013-09-04,AMC,https://www.stockwatch.com/News/Item/U-i1047945-U!PNNT-20130904/U/PNNT,https://www.stockwatch.com/Quote/Fundamentals?U:PNNT,11.26,11.3,11.88,11.17,11.74,11.4,337735.0,14,1,0.14285714285714615,2.49,9,36,2,0.040000000000000924,0.6574157242226638,1.038938053097345
2013-09-12,0.4,1.049999948,0.023626698,VGR,2013-09-04,DAY,https://www.stockwatch.com/News/Item/U-b005360-U!VGR-20130904/U/VGR,https://www.stockwatch.com/Quote/Fundamentals?U:VGR,16.45,16.58,16.98,16.41,16.93,15.83,270940.0,8,1,0.3249999999999975,2.43,9,36,2,0.129999999999999,0.7235352048311637,1.0211097708082026
2013-09-17,0.6,1.0,0.034423408,MITT,2013-09-09,AMC,https://www.stockwatch.com/News/Item/U-b006390-U!MITT-20130909/U/MITT,https://www.stockwatch.com/Quote/Fundamentals?U:MITT,17.36,17.06,17.85,16.99,17.43,16.83,386220.0,8,1,-0.5000000000000012,3.46,9,37,0,-0.3000000000000007,0.6174070890008472,1.0216881594372802
2013-09-30,21.35487864,0.25,1.332182074,LDOS,2013-09-09,AMC,https://www.stockwatch.com/News/Item/U-prPH76518-U!LDOS-20130909/U/LDOS,https://www.stockwatch.com/Quote/Fundamentals?U:LDOS,14.44,14.44,16.09,14.36,16.03,43.85,4023400.0,21,1,0.0,147.89,9,37,0,0.0,0.5918277574308325,1.1101108033240998
2013-09-20,0.34,1.0,0.040332147,CYS,2013-09-10,BMO,https://www.stockwatch.com/News/Item/U-b006327-U!CYS-20130909/U/CYS,https://www.stockwatch.com/Quote/Fundamentals?U:CYS,7.75,7.9099,8.83,7.74,8.43,8.04,3818625.0,10,1,0.4702941176470599,4.39,9,37,1,0.15990000000000038,0.6573666042670974,1.065753043654155
2013-11-13,0.57,1.0,0.025733634,PMT,2013-09-10,DAY,https://www.stockwatch.com/News/Item/U-prenUK201309103578-U!PMT-20130910/U/PMT,https://www.stockwatch.com/Quote/Fundamentals?U:PMT,20.92,20.69,23.95,20.71,22.15,21.63,1675280.0,64,1,-0.40350877192982537,2.72,9,37,1,-0.23000000000000043,0.7014115247354453,1.070565490575157
2013-10-01,0.15,1.0,0.021186441,RAS,2013-09-10,AMC,https://www.stockwatch.com/News/Item/U-b006957-U!RAS-20130910/U/RAS,https://www.stockwatch.com/Quote/Fundamentals?U:RAS,6.47,6.68,7.32,6.6,7.08,6.92,759665.0,21,1,1.4,2.32,9,37,1,0.20999999999999996,0.4853043699559042,1.0598802395209581
2013-09-24,0.28,1.0,0.028340081,TWO,2013-09-11,AMC,https://www.stockwatch.com/News/Item/U-b006316-U!TWO-20130911/U/TWO,https://www.stockwatch.com/Quote/Fundamentals?U:TWO,9.72,9.72,10.23,9.61,9.88,9.61,5357025.0,13,1,0.0,2.88,9,37,2,0.0,0.6709057799538503,1.0164609053497942
2013-09-19,0.27,1.0,0.039711722,NYMT,2013-09-12,AMC,https://www.stockwatch.com/News/Item/U-z10048376-U!NYMT-20130912/U/NYMT,https://www.stockwatch.com/Quote/Fundamentals?U:NYMT,6.31,6.37,6.81,6.36,6.799,6.57,901915.0,7,1,0.22222222222222404,4.28,9,37,3,0.0600000000000005,0.6751167735851088,1.0673469387755103
2013-10-02,0.09,1.0,0.029411765,CIM,2013-09-12,DAY,https://www.stockwatch.com/News/Item/U-prenUK201309113823-U!CIM-20130912/U/CIM,https://www.stockwatch.com/Quote/Fundamentals?U:CIM,2.92,2.92,3.08,2.905,3.06,2.98,5781307.4,20,1,0.0,3.08,9,37,3,0.0,0.6071011270663388,1.047945205479452
2013-09-26,0.31,1.0,0.025368249,CMO,2013-09-12,DAY,https://www.stockwatch.com/News/Item/U-b005111-U!CMO-20130912/U/CMO,https://www.stockwatch.com/Quote/Fundamentals?U:CMO,11.99,11.94,12.52,11.88,12.22,11.97,652710.0,14,1,-0.16129032258064746,2.59,9,37,3,-0.05000000000000071,0.6969113573068397,1.0234505862646568
2013-10-04,0.25,1.0,0.027995521,KCAP,2013-09-13,AMC,https://www.stockwatch.com/News/Item/U-z10048477-U!KCAP-20130913/U/KCAP,https://www.stockwatch.com/Quote/Fundamentals?U:KCAP,8.87,8.91,9.2,8.65,8.93,8.67,238105.0,21,1,0.1600000000000037,2.82,9,37,4,0.040000000000000924,0.7109771379390587,1.0022446689113356
2013-09-24,0.5,1.0,0.030469226,IVR,2013-09-16,AMC,https://www.stockwatch.com/News/Item/U-prCL80585-U!IVR-20130916/U/IVR,https://www.stockwatch.com/Quote/Fundamentals?U:IVR,16.01,15.83,16.76,15.8,16.41,15.92,1276810.0,8,1,-0.360000000000003,3.12,9,38,0,-0.1800000000000015,0.637070438481541,1.036639292482628
2013-09-26,0.4,1.0,0.025608195,ARI,2013-09-16,DAY,https://www.stockwatch.com/News/Item/U-i1051171-U!ARI-20130916/U/ARI,https://www.stockwatch.com/Quote/Fundamentals?U:ARI,15.56,15.55,16.07,15.49,15.62,15.28,255985.0,10,1,-0.024999999999999467,2.57,9,38,0,-0.009999999999999787,0.690520821277329,1.0045016077170417
2013-09-25,0.175,1.0,0.025659824,NRZ,2013-09-18,DAY,https://www.stockwatch.com/News/Item/U-b005394-U!NRZ-20130918/U/NRZ,https://www.stockwatch.com/Quote/Fundamentals?U:NRZ,6.76,6.75,6.99,6.58,6.82,6.63,899490.0,7,1,-0.05714285714285593,2.59,9,38,2,-0.009999999999999787,0.6837417947155302,1.0103703703703704
2013-09-26,0.4,1.0,0.026666667,AMTG,2013-09-19,DAY,https://www.stockwatch.com/News/Item/U-i1052189-U!AMTG-20130919/U/AMTG,https://www.stockwatch.com/Quote/Fundamentals?U:AMTG,15.78,15.6,15.7494,14.48,15.0,14.91,406608.5,7,0,-0.4499999999999993,2.53,9,38,3,-0.17999999999999972,0.7027439035356725,0.9615384615384616
2013-10-10,0.75,1.0,0.035046729,AGX,2013-09-19,AMC,https://www.stockwatch.com/News/Item/U-b006315-U!AGX-20130919/U/AGX,https://www.stockwatch.com/Quote/Fundamentals?U:AGX,21.34,21.65,22.45,21.01,21.4,21.06,93105.0,21,0,0.4133333333333316,3.51,9,38,3,0.3099999999999987,0.7307635442658865,0.9884526558891455
2013-09-26,0.7,1.0,0.03315964,MTGE,2013-09-19,AMC,https://www.stockwatch.com/News/Item/U-prPH83296-U!MTGE-20130919/U/MTGE,https://www.stockwatch.com/Quote/Fundamentals?U:MTGE,20.59,20.5,21.3,20.18,21.11,20.4,752995.0,7,1,-0.12857142857142836,3.4,9,38,3,-0.08999999999999986,0.6547477434396685,1.0297560975609756
2013-09-26,0.2,1.0,0.032051282,RSO,2013-09-20,AMC,https://www.stockwatch.com/News/Item/U-i1052967-U!RSO-20130920/U/RSO,https://www.stockwatch.com/Quote/Fundamentals?U:RSO,6.31,6.3,6.38,6.23,6.24,6.05,751880.0,6,0,-0.049999999999998934,3.17,9,38,4,-0.009999999999999787,0.7084786557768729,0.9904761904761905
2013-09-27,0.35,1.0,0.029045643,NLY,2013-09-23,DAY,https://www.stockwatch.com/News/Item/U-prenUK201309204886-U!NLY-20130923/U/NLY,https://www.stockwatch.com/Quote/Fundamentals?U:NLY,11.95,12.07,12.21,11.98,12.05,11.69,11695960.0,4,0,0.34285714285714575,2.93,9,39,0,0.120000000000001,0.6172603090400237,0.9983429991714996
2013-10-03,0.27,1.0,0.030371204,DX,2013-09-25,AMC,https://www.stockwatch.com/News/Item/U-b006445-U!DX-20130925/U/DX,https://www.stockwatch.com/Quote/Fundamentals?U:DX,8.78,8.78,9.0,8.69,8.89,8.59,385330.0,8,1,0.0,3.08,9,39,2,0.0,0.679654929739836,1.0125284738041003
2013-10-09,0.22,1.0,0.029490617,MFA,2013-09-26,DAY,https://www.stockwatch.com/News/Item/U-prNY84670-U!MFA-20130926/U/MFA,https://www.stockwatch.com/Quote/Fundamentals?U:MFA,7.48,7.48,7.62,7.371,7.46,7.22,3058250.0,13,0,0.0,2.94,9,39,3,0.0,0.6900338225315625,0.9973262032085561
2013-12-24,0.5,1.0,0.033112583,IVR,2013-09-26,DAY,https://www.stockwatch.com/News/Item/U-prenUK201309255435-U!IVR-20130926/U/IVR,https://www.stockwatch.com/Quote/Fundamentals?U:IVR,15.59,15.59,16.6,14.41,15.1,14.57,1408705.0,89,0,0.0,3.21,9,39,3,0.0,0.7307724093593673,0.9685695958948044
2013-10-08,8.426,1.0,0.168418949,ATRO,2013-09-27,DAY,https://www.stockwatch.com/News/Item/U-z10050199-U!ATRO-20130927/U/ATRO,https://www.stockwatch.com/Quote/Fundamentals?U:ATRO,50.08,49.8,50.74,47.61,50.03,42.98,103995.0,11,1,-0.033230477094706994,16.83,9,39,4,-0.28000000000000114,0.7789666533688092,1.0046184738955823
