date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,div_ratio,ticker,DecDay,Time,Link,FundamentLink,headline
2022-05-05 00:00:00+00:00,40.8,43.75,39.8,43.5,537271,40.8,43.75,39.8,43.5,537271,1.8,1.0,0.039378692,TX,-,-,-,-,-
2022-05-24 00:00:00+00:00,2.85,2.85,2.735,2.82,2130697,2.85,2.85,2.735,2.82,2130697,0.080364,1.0,0.027807612,UGP,-,-,-,-,-
2022-04-21 00:00:00+00:00,5.006,5.17,4.85,5.17,121178,5.006,5.17,4.85,5.17,121178,0.189888,1.0,0.036018209,UNCRY,-,-,-,-,-
2022-04-27 00:00:00+00:00,43.71,43.9,43.47,43.8,63987,43.71,43.9,43.47,43.8,63987,0.883587,1.0,0.020035986,UOVEY,-,-,-,-,-
2022-04-22 00:00:00+00:00,18.7,19.165,18.33,19.03,520479,18.7,19.165,18.33,19.03,520479,0.525,1.0,0.026609225,USAC,2022-04-14 19:30:00,AMC,https://www.stockwatch.com/News/Item/U-b20220414005769-U!USAC-20220414/U/USAC,https://www.stockwatch.com/Quote/Fundamentals?U:USAC,USA Compression Partners Announces First Quarter 2022 Distribution; First Quarter 2022 Earnings Release and Conference Call Scheduled for May 3
2022-04-29 00:00:00+00:00,2.35,2.52,2.35,2.52,69240,2.35,2.52,2.35,2.52,69240,0.117612,1.0,0.046122353,USNZY,-,-,-,-,-
2022-04-22 00:00:00+00:00,24.52,24.76,24.32,24.5601,71388,24.52,24.76,24.32,24.5601,71388,0.619425,1.0,0.024272139,VCISY,-,-,-,-,-
2022-05-31 00:00:00+00:00,8.47,8.6102,8.38,8.61,103736,8.47,8.6102,8.38,8.61,103736,0.18125,1.0,0.020737986,VIA,2022-04-21 21:01:00,AMC,https://www.stockwatch.com/News/Item/U-by0698399-U!VIA-20220421/U/VIA,https://www.stockwatch.com/Quote/Fundamentals?U:VIA,"Via Renewables, Inc. Announces Dividend on Common and Preferred Stock"
2022-04-27 00:00:00+00:00,10.49,10.5,10.23,10.5,7482573,10.47045242,10.48043378,10.21093691,10.48043378,7482573,0.255244,1.0,0.023765736,VIV,-,-,-,-,-
2022-04-29 00:00:00+00:00,11.416,11.552,11.4,11.54,84256,11.416,11.552,11.4,11.54,84256,0.270812,1.0,0.023008666,VIVHY,-,-,-,-,-
2022-05-12 00:00:00+00:00,154.8,154.8,151.1826,151.927,31784,147.0710765,147.0710765,143.6342876,144.3415209,31784,7.955917,1.0,0.052341559,VLKPF,-,-,-,-,-
2022-04-07 00:00:00+00:00,16.61,16.76,16.4001,16.74,194128,16.61,16.76,16.4001,16.74,194128,1.3813666,1.0,0.076572428,VLVLY,-,-,-,-,-
2022-05-11 00:00:00+00:00,27.8,28.98,27.62,28.0,503102,27.8,28.98,27.62,28.0,503102,0.67,1.0,0.023583245,VNOM,-,-,-,-,-
2022-04-29 00:00:00+00:00,7.28,7.64,7.27,7.55,159344,7.28,7.64,7.27,7.55,159344,0.28,1.0,0.03566879,VOC,2022-04-20 19:30:00,AMC,https://www.stockwatch.com/News/Item/U-b20220420006041-U!VOC-20220420/U/VOC,https://www.stockwatch.com/Quote/Fundamentals?U:VOC,VOC Energy Trust Announces Trust Quarterly Distribution
2022-06-03 00:00:00+00:00,15.68,15.86,15.65,15.84,5138259,15.68,15.86,15.65,15.84,5138259,0.472455,1.0,0.02889633,VOD,-,-,-,-,-
2022-05-02 00:00:00+00:00,18.84,19.11,18.504,18.7799,275673,18.84,19.11,18.504,18.7799,275673,0.625252,1.0,0.031153563,VONOY,-,-,-,-,-
2022-05-13 00:00:00+00:00,20.04,20.11,19.57,19.6096,399645,20.04,20.11,19.57,19.6096,399645,0.818415,1.0,0.04031601,VWAGY,-,-,-,-,-
2022-05-13 00:00:00+00:00,14.984,15.0899,14.7,14.7,266619,14.984,15.0899,14.7,14.7,266619,0.8249623,1.0,0.054467338,VWAPY,-,-,-,-,-
2022-04-29 00:00:00+00:00,24.19,24.91,23.99,24.64,981527,24.19,24.91,23.99,24.64,981527,0.5,1.0,0.02004008,WES,2022-04-21 11:30:00,DAY,https://www.stockwatch.com/News/Item/U-b20220421005040-U!WES-20220421/U/WES,https://www.stockwatch.com/Quote/Fundamentals?U:WES,Western Midstream Announces First-Quarter 2022 Distribution Increase and Earnings Conference Call
2022-05-11 00:00:00+00:00,22.8,23.32,22.71,23.1,47274,22.8,23.32,22.71,23.1,47274,1.7177132,1.0,0.070629655,YARIY,-,-,-,-,-
2022-05-27 00:00:00+00:00,68.03,68.7,64.35,66.9,6027755,68.03,68.7,64.35,66.9,6027755,2.85,1.0,0.040989501,ZIM,2022-05-26 19:10:00,AMC,https://www.stockwatch.com/News/Item/U-prLN69321-U!ZIM-20220526/U/ZIM,https://www.stockwatch.com/Quote/Fundamentals?U:ZIM,ZIM Updates on Withholding Tax Procedures on June 2022 Cash Dividend
2022-04-08 00:00:00+00:00,47.38,47.67,46.96,46.96,56730,47.38,47.67,46.96,46.96,56730,2.16412,1.0,0.044256033,ZURVY,2022-03-17 20:18:00,AMC,https://www.stockwatch.com/News/Item/U-prCG95998-U!ZURVY-20220317/U/ZURVY,https://www.stockwatch.com/Quote/Fundamentals?U:ZURVY,Zurich adds select agencies to its F&I distribution strategy
2022-04-19 00:00:00+00:00,14.47,14.49,14.18,14.18,4080642,14.47,14.49,14.18,14.18,4080642,1.122,1.0,0.074304636,FCAU,-,-,-,-,-
2022-04-21 00:00:00+00:00,7.68,7.88,7.64,7.83,1528955,7.68,7.88,7.64,7.83,1528955,0.18,1.0,0.02247191,usa,2022-04-11 15:00:00,DAY,https://www.stockwatch.com/News/Item/U-prNY21297-U!USA-20220411/U/USA,https://www.stockwatch.com/Quote/Fundamentals?U:usa,Liberty All-Star(TM) Equity Fund Declares Distribution
