Ex-dividend date,divCash,splitFactor,div_ratio,ticker,DecDay,Time,Link,FundamentLink,PreNewsPrice,OpenPrice,MaxBeforeRecord,MinBeforeRecord,CloseBeforeRecord,OpenAtRecord,AvgVol
2010-04-21 00:00:00+00:00,0.34,1.0,0.022516556,CODI,2010-04-08 11:30:00,DAY,https://www.stockwatch.com/News/Item/U-prNY82647-U!CODI-20100408/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,15.7,16.06,16.3,14.12,15.1,14.79,173695.0
2010-07-21 00:00:00+00:00,0.34,1.0,0.02349689,CODI,2010-07-09 11:30:00,DAY,https://www.stockwatch.com/News/Item/U-prNY32355-U!CODI-20100709/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,13.72,14.11,14.85,13.9,14.47,14.18,206200.0
2011-03-25 00:00:00+00:00,0.36,1.0,0.023591088,CODI,2011-03-10 11:00:00,DAY,https://www.stockwatch.com/News/Item/U-prNY62266-U!CODI-20110310/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,15.09,15.05,15.4,14.07,15.26,14.77,357375.0
2011-07-19 00:00:00+00:00,0.36,1.0,0.022045315,CODI,2011-07-06 19:15:00,AMC,https://www.stockwatch.com/News/Item/U-prNY30947-U!CODI-20110706/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,16.95,17.05,17.36,16.26,16.33,16.19,207575.0
2011-10-21 00:00:00+00:00,0.36,1.0,0.026011561,CODI,2011-10-10 19:01:00,AMC,https://www.stockwatch.com/News/Item/U-prNY83398-U!CODI-20111010/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,12.44,12.44,14.0,12.42,13.84,13.68,259865.0
2012-01-19 00:00:00+00:00,0.36,1.0,0.024691358,CODI,2012-01-05 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-prNY30730-U!CODI-20120105/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,13.27,13.29,14.58,13.11,14.58,14.34,245400.0
2012-04-20 00:00:00+00:00,0.36,1.0,0.023809524,CODI,2012-04-10 19:15:00,AMC,https://www.stockwatch.com/News/Item/U-prNY85011-U!CODI-20120410/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,14.25,14.49,15.16,14.45,15.12,14.97,190945.0
2012-07-20 00:00:00+00:00,0.36,1.0,0.02484472,CODI,2012-07-10 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-prNY37876-U!CODI-20120710/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,14.08,14.15,14.85,14.05,14.49,14.02,432510.0
2012-10-22 00:00:00+00:00,0.36,1.0,0.023106547,CODI,2012-10-09 19:15:00,AMC,https://www.stockwatch.com/News/Item/U-prNY89465-U!CODI-20121009/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,14.78,14.87,15.7,14.83,15.58,15.19,119175.0
2013-01-23 00:00:00+00:00,0.36,1.0,0.022249691,CODI,2013-01-10 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-prNY40591-U!CODI-20130110/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,15.33,15.33,16.21,15.15,16.18,16.05,134450.0
2013-04-19 00:00:00+00:00,0.36,1.0,0.021492537,CODI,2013-04-09 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-prNY91568-U!CODI-20130409/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,16.25,16.34,16.9,16.25,16.75,16.24,135920.0
2015-01-20 00:00:00+00:00,0.36,1.0,0.021621622,CODI,2015-01-08 19:10:00,AMC,https://www.stockwatch.com/News/Item/U-prNY03916-U!CODI-20150108/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,16.74,16.75,17.1,16.5,16.65,16.48,321288.45
2015-04-20 00:00:00+00:00,0.36,1.0,0.020606754,CODI,2015-04-09 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-prNY75783-U!CODI-20150409/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,17.1,17.15,17.53,17.0,17.47,17.16,125989.25
2015-07-20 00:00:00+00:00,0.36,1.0,0.021188935,CODI,2015-07-09 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-prNY52485-U!CODI-20150709/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,16.47,16.62,17.14,16.53,16.99,16.78,93967.4
2015-10-20 00:00:00+00:00,0.36,1.0,0.021213907,CODI,2015-10-07 19:15:00,AMC,https://www.stockwatch.com/News/Item/U-prNY22445-U!CODI-20151007/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,16.43,16.43,17.25,16.4,16.97,16.74,111446.15
2016-01-19 00:00:00+00:00,0.36,1.0,0.023637557,CODI,2016-01-07 19:15:00,AMC,https://www.stockwatch.com/News/Item/U-prNY93826-U!CODI-20160107/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,15.34,15.54,15.9,14.77,15.23,14.78,126209.4
2016-04-19 00:00:00+00:00,0.36,1.0,0.021752266,CODI,2016-04-07 19:15:00,AMC,https://www.stockwatch.com/News/Item/U-prNY66055-U!CODI-20160407/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,16.14,16.19,16.59,16.14,16.55,16.08,121161.95
2016-07-19 00:00:00+00:00,0.36,1.0,0.021213907,CODI,2016-07-07 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-prNY41843-U!CODI-20160707/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,16.84,16.85,17.0,16.75,16.97,16.55,110916.25
2016-10-18 00:00:00+00:00,0.36,1.0,0.02027027,CODI,2016-10-06 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-prNY10948-U!CODI-20161006/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,17.45,17.52,17.98,17.4152,17.76,17.41,103608.9
2017-04-18 00:00:00+00:00,0.36,1.0,0.02111437,CODI,2017-04-06 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-prNY56550-U!CODI-20170406/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,16.75,16.75,17.2,16.7,17.05,16.6,182676.45
2017-07-18 00:00:00+00:00,0.36,1.0,0.020338983,CODI,2017-07-06 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-prNY33937-U!CODI-20170706/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,17.1,17.1,17.9,17.05,17.7,17.25,136397.3
2018-01-17 00:00:00+00:00,0.36,1.0,0.020930233,CODI,2018-01-04 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-prNY81052-U!CODI-20180104/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,17.55,17.75,17.75,17.0,17.2,16.9,201674.0
2018-04-18 00:00:00+00:00,0.36,1.0,0.021686747,CODI,2018-04-05 19:15:00,AMC,https://www.stockwatch.com/News/Item/U-prNY58359-U!CODI-20180405/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,16.45,16.55,16.85,16.23,16.6,16.25,136552.75
2018-07-18 00:00:00+00:00,0.36,1.0,0.020111732,CODI,2018-07-05 20:23:00,AMC,https://www.stockwatch.com/News/Item/U-prNY46375-U!CODI-20180705/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,17.4,17.55,18.3,17.43,17.9,17.65,168782.35
2018-10-17 00:00:00+00:00,0.36,1.0,0.020431328,CODI,2018-10-04 19:15:00,AMC,https://www.stockwatch.com/News/Item/U-prNY28906-U!CODI-20181004/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,17.78,17.8,17.89,17.14,17.62,17.21,131361.0
2019-01-16 00:00:00+00:00,0.36,1.0,0.024016011,CODI,2019-01-03 19:15:00,AMC,https://www.stockwatch.com/News/Item/U-z7472800-U!CODI-20190103/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,13.14,13.38,15.21,13.38,14.99,14.62,348828.55
2019-04-17 00:00:00+00:00,0.36,1.0,0.021543986,CODI,2019-04-04 19:15:00,AMC,https://www.stockwatch.com/News/Item/U-z7580550-U!CODI-20190404/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,15.85,15.92,16.83,15.92,16.71,16.4,130100.55
2020-04-15 00:00:00+00:00,0.36,1.0,0.022113022,CODI,2020-04-02 19:15:00,AMC,https://www.stockwatch.com/News/Item/U-z7888654-U!CODI-20200402/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,13.01,13.0,16.47,12.83,16.28,15.36,477828.1
2020-07-15 00:00:00+00:00,0.36,1.0,0.02111437,CODI,2020-07-02 19:15:00,AMC,https://www.stockwatch.com/News/Item/U-z7954464-U!CODI-20200702/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,17.08,17.15,17.3,16.1,17.05,16.85,367492.35
2021-08-30 00:00:00+00:00,0.88,1.0,0.029669589,CODI,2021-07-02 19:15:00,AMC,https://www.stockwatch.com/News/Item/U-z8274679-U!CODI-20210702/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,25.91,25.77,29.77,23.81,29.66,28.64,81809.0
2009-02-06 00:00:00+00:00,0.375,1.0,0.026389866,COF,2009-01-29 19:34:00,AMC,https://www.stockwatch.com/News/Item/U-b006262-U!COF-20090129/U/COF,https://www.stockwatch.com/Quote/Fundamentals?U:COF,16.87,17.29,17.4,13.76,14.21,14.25,12269000.0
2012-12-17 00:00:00+00:00,1.0,1.0,0.020916126,COHR,2012-12-10 11:00:00,DAY,https://www.stockwatch.com/News/Item/U-prSF26410-U!COHR-20121210/U/COHR,https://www.stockwatch.com/Quote/Fundamentals?U:COHR,47.31,47.95,49.54,47.4201,47.81,47.06,103345.0
2010-11-18 00:00:00+00:00,1.5,1.0,0.028053114,COLM,2010-11-09 11:00:00,DAY,https://www.stockwatch.com/News/Item/U-b005714-U!COLM-20101109/U/COLM,https://www.stockwatch.com/Quote/Fundamentals?U:COLM,54.41,54.43,54.0,51.37,53.47,52.56,457030.0
2012-05-01 00:00:00+00:00,17.025,1.0,0.237679743,COP,2012-04-23 11:00:00,DAY,https://www.stockwatch.com/News/Item/U-b005455-U!COP-20120423/U/COP,https://www.stockwatch.com/Quote/Fundamentals?U:COP,71.74,72.33,72.5,70.53,71.63,55.92,9890465.0
2015-08-13 00:00:00+00:00,0.135,1.0,0.0234375,CORR,2015-07-31 11:30:00,DAY,https://www.stockwatch.com/News/Item/U-b005035-U!CORR-20150731/U/CORR,https://www.stockwatch.com/Quote/Fundamentals?U:CORR,6.23,6.22,6.3,5.39,5.76,5.6,572163.9
2015-11-10 00:00:00+00:00,0.135,1.0,0.026315789,CORR,2015-10-29 19:55:00,AMC,https://www.stockwatch.com/News/Item/U-b006777-U!CORR-20151029/U/CORR,https://www.stockwatch.com/Quote/Fundamentals?U:CORR,5.07,5.11,5.36,5.02,5.13,4.87,358726.85
2016-02-10 00:00:00+00:00,0.75,1.0,0.052928723,CORR,2016-01-26 11:00:00,DAY,https://www.stockwatch.com/News/Item/U-b005623-U!CORR-20160126/U/CORR,https://www.stockwatch.com/Quote/Fundamentals?U:CORR,14.59,15.23,15.99,13.32,14.17,13.38,236973.0
2016-05-11 00:00:00+00:00,0.75,1.0,0.03407542,CORR,2016-04-28 12:00:00,DAY,https://www.stockwatch.com/News/Item/U-b005529-U!CORR-20160428/U/CORR,https://www.stockwatch.com/Quote/Fundamentals?U:CORR,21.89,21.55,22.0699,20.13,22.01,21.3,182271.75
2016-08-15 00:00:00+00:00,0.75,1.0,0.024622456,CORR,2016-07-27 19:30:00,AMC,https://www.stockwatch.com/News/Item/U-b006417-U!CORR-20160727/U/CORR,https://www.stockwatch.com/Quote/Fundamentals?U:CORR,29.66,29.6,30.98,28.03,30.46,29.65,101669.9
2016-11-10 00:00:00+00:00,0.75,1.0,0.027292576,CORR,2016-10-26 20:00:00,AMC,https://www.stockwatch.com/News/Item/U-b006839-U!CORR-20161026/U/CORR,https://www.stockwatch.com/Quote/Fundamentals?U:CORR,27.01,26.92,28.47,25.1,27.48,27.5,150555.8
2017-02-09 00:00:00+00:00,0.75,1.0,0.020644096,CORR,2017-01-25 20:15:00,AMC,https://www.stockwatch.com/News/Item/U-b006227-U!CORR-20170125/U/CORR,https://www.stockwatch.com/Quote/Fundamentals?U:CORR,36.04,36.0,37.0,35.01,36.33,35.53,98497.0
2017-05-12 00:00:00+00:00,0.75,1.0,0.020564848,CORR,2017-04-26 19:30:00,AMC,https://www.stockwatch.com/News/Item/U-b006721-U!CORR-20170426/U/CORR,https://www.stockwatch.com/Quote/Fundamentals?U:CORR,36.44,36.57,37.24,34.101,36.47,35.58,92857.5
2017-08-15 00:00:00+00:00,0.75,1.0,0.021545533,CORR,2017-08-02 19:31:00,AMC,https://www.stockwatch.com/News/Item/U-b006494-U!CORR-20170802/U/CORR,https://www.stockwatch.com/Quote/Fundamentals?U:CORR,36.1,36.45,36.62,33.87,34.81,33.79,53083.95
2017-11-14 00:00:00+00:00,0.75,1.0,0.020166711,CORR,2017-10-25 19:30:00,AMC,https://www.stockwatch.com/News/Item/U-b006323-U!CORR-20171025/U/CORR,https://www.stockwatch.com/Quote/Fundamentals?U:CORR,35.425,35.48,37.48,35.0,37.19,36.44,89411.55
2018-02-13 00:00:00+00:00,0.75,1.0,0.020621391,CORR,2018-01-24 20:00:00,AMC,https://www.stockwatch.com/News/Item/U-b006259-U!CORR-20180124/U/CORR,https://www.stockwatch.com/Quote/Fundamentals?U:CORR,38.02,38.11,38.71,34.22,36.37,35.45,102989.2
2018-05-16 00:00:00+00:00,0.75,1.0,0.020469432,CORR,2018-04-25 19:31:00,AMC,https://www.stockwatch.com/News/Item/U-b006719-U!CORR-20180425/U/CORR,https://www.stockwatch.com/Quote/Fundamentals?U:CORR,38.4,38.54,39.0,36.33,36.64,35.9,89275.15
2018-11-14 00:00:00+00:00,0.75,1.0,0.020735416,CORR,2018-10-24 19:31:00,AMC,https://www.stockwatch.com/News/Item/U-b005929-U!CORR-20181024/U/CORR,https://www.stockwatch.com/Quote/Fundamentals?U:CORR,35.35,35.41,36.62,34.58,36.17,35.68,53112.1
2012-12-06 00:00:00+00:00,7.0,1.0,0.066069961,COST,2012-11-28 06:01:00,BMO,https://www.stockwatch.com/News/Item/U-i0959141-U!COST-20121128/U/COST,https://www.stockwatch.com/Quote/Fundamentals?U:COST,96.51,100.4399,105.97,100.0,105.9483,98.44,2380775.0
2015-02-05 00:00:00+00:00,5.0,1.0,0.032067727,COST,2015-01-30 06:01:00,BMO,https://www.stockwatch.com/News/Item/U-i1172322-U!COST-20150130/U/COST,https://www.stockwatch.com/Quote/Fundamentals?U:COST,140.64,143.09,156.85,140.13,155.92,149.5,1917922.6
2017-05-08 00:00:00+00:00,7.0,1.0,0.038845727,COST,2017-04-25 19:45:00,AMC,https://www.stockwatch.com/News/Item/U-z6744774-U!COST-20170425/U/COST,https://www.stockwatch.com/Quote/Fundamentals?U:COST,172.68,178.05,183.18,175.42,180.2,174.66,1642834.75
2020-12-01 00:00:00+00:00,10.0,1.0,0.025525181,COST,2020-11-16 19:30:00,AMC,https://www.stockwatch.com/News/Item/U-z8087123-U!COST-20201116/U/COST,https://www.stockwatch.com/Quote/Fundamentals?U:COST,379.79,387.32,393.15,380.31,391.77,384.5,1967783.3
2005-09-28 00:00:00+00:00,12.727,1.0,0.30601106,CP,2005-08-03 23:22:00,AMC,https://www.stockwatch.com/News/Item/U-pTO078-U!CP-20050803/U/CP,https://www.stockwatch.com/Quote/Fundamentals?U:CP,38.91,38.8,42.43,37.36,41.59,41.55,314595.0
2010-05-26 00:00:00+00:00,1.09,1.0,0.022637591,CPA,2010-05-05 22:19:00,AMC,https://www.stockwatch.com/News/Item/U-prCL99314-U!CPA-20100505/U/CPA,https://www.stockwatch.com/Quote/Fundamentals?U:CPA,54.8,51.27,55.48,46.36,48.15,48.0,300960.0
2011-05-26 00:00:00+00:00,1.64,1.0,0.02629891,CPA,2011-05-18 21:13:00,AMC,https://www.stockwatch.com/News/Item/U-prMX04188-U!CPA-20110518/U/CPA,https://www.stockwatch.com/Quote/Fundamentals?U:CPA,63.15,64.01,64.01,61.94,62.36,60.93,269235.0
2012-12-10 00:00:00+00:00,2.25,1.0,0.023439942,CPA,2012-11-30 10:00:00,DAY,https://www.stockwatch.com/News/Item/U-prMX20284-U!CPA-20121130/U/CPA,https://www.stockwatch.com/Quote/Fundamentals?U:CPA,94.1,94.84,98.89,94.0,95.99,92.88,414690.0
2013-11-14 00:00:00+00:00,0.302254,1.0,0.026078861,CPAC,2013-10-28 20:44:00,AMC,https://www.stockwatch.com/News/Item/U-b006695-U!CPAC-20131028/U/CPAC,https://www.stockwatch.com/Quote/Fundamentals?U:CPAC,12.04,11.96,12.0,11.53,11.59,11.45,45215.0
2014-11-10 00:00:00+00:00,0.307247,1.0,0.035519884,CPAC,2014-10-24 13:45:00,DAY,https://www.stockwatch.com/News/Item/U-b005585-U!CPAC-20141024/U/CPAC,https://www.stockwatch.com/Quote/Fundamentals?U:CPAC,9.0,9.0,9.59,8.22,8.65,8.45,19984.8
2016-09-07 00:00:00+00:00,0.379817,1.0,0.036875437,CPAC,2016-08-23 20:56:00,AMC,https://www.stockwatch.com/News/Item/U-b006309-U!CPAC-20160823/U/CPAC,https://www.stockwatch.com/Quote/Fundamentals?U:CPAC,9.4,9.4899,10.3,9.18,10.3,10.0,26272.15
2008-11-05 00:00:00+00:00,0.41,1.0,0.034599156,CPLP,2008-10-24 11:00:00,DAY,https://www.stockwatch.com/News/Item/U-z0152865-U!CPLP-20081024/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,9.13,9.21,11.898,7.78,11.85,11.72,132300.0
2009-02-06 00:00:00+00:00,1.05,1.0,0.098963242,CPLP,2009-01-30 10:30:00,DAY,https://www.stockwatch.com/News/Item/U-z0158657-U!CPLP-20090130/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,9.25,9.55,10.79,9.51,10.61,9.69,87700.0
2009-05-05 00:00:00+00:00,0.41,1.0,0.041165072,CPLP,2009-04-24 10:19:00,DAY,https://www.stockwatch.com/News/Item/U-z0163790-U!CPLP-20090424/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,7.49,8.19,10.0,7.79,9.9599,9.35,89575.0
2009-08-04 00:00:00+00:00,0.41,1.0,0.042137718,CPLP,2009-07-27 08:42:00,BMO,https://www.stockwatch.com/News/Item/U-z0169846-U!CPLP-20090727/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,10.63,10.67,11.49,9.5,9.73,9.32,148310.0
2009-11-03 00:00:00+00:00,0.41,1.0,0.049516908,CPLP,2009-10-26 10:00:00,DAY,https://www.stockwatch.com/News/Item/U-z0176442-U!CPLP-20091026/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,10.24,10.19,10.46,7.88,8.28,7.8,154280.0
2010-02-04 00:00:00+00:00,0.41,1.0,0.043710021,CPLP,2010-01-29 10:30:00,DAY,https://www.stockwatch.com/News/Item/U-z0183090-U!CPLP-20100129/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,8.89,8.93,9.53,8.9,9.38,8.78,222705.0
2010-05-04 00:00:00+00:00,0.225,1.0,0.024972253,CPLP,2010-04-23 11:30:00,DAY,https://www.stockwatch.com/News/Item/U-i0611233-U!CPLP-20100423/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,8.8,8.86,9.19,8.779,9.01,8.7899,219285.0
2010-08-04 00:00:00+00:00,0.225,1.0,0.024752475,CPLP,2010-07-30 10:15:00,DAY,https://www.stockwatch.com/News/Item/U-i0646931-U!CPLP-20100730/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,8.94,8.97,9.21,8.91,9.09,8.7,146640.0
2010-11-03 00:00:00+00:00,0.2325,1.0,0.026094276,CPLP,2010-10-25 11:30:00,DAY,https://www.stockwatch.com/News/Item/U-i0677118-U!CPLP-20101025/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,8.66,8.7,8.99,8.67,8.91,8.6,212830.0
2011-02-02 00:00:00+00:00,0.2325,1.0,0.022794118,CPLP,2011-01-21 11:00:00,DAY,https://www.stockwatch.com/News/Item/U-i0710982-U!CPLP-20110121/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,9.67,9.95,10.29,9.51,10.2,9.88,212370.0
2011-05-05 00:00:00+00:00,0.2325,1.0,0.020629991,CPLP,2011-04-21 12:25:00,DAY,https://www.stockwatch.com/News/Item/U-i0747023-U!CPLP-20110421/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,10.8,11.06,11.39,10.76,11.27,10.99,151520.0
2011-08-02 00:00:00+00:00,0.2325,1.0,0.028597786,CPLP,2011-07-22 12:00:00,DAY,https://www.stockwatch.com/News/Item/U-i0780393-U!CPLP-20110722/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,8.58,8.63,8.8,7.71,8.13,8.16,111300.0
2011-11-03 00:00:00+00:00,0.2325,1.0,0.033214286,CPLP,2011-10-31 10:30:00,DAY,https://www.stockwatch.com/News/Item/U-i0814939-U!CPLP-20111031/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,7.12,7.01,7.1,6.85,7.0,6.89,355435.0
2012-02-03 00:00:00+00:00,0.2325,1.0,0.028990025,CPLP,2012-01-31 10:30:00,DAY,https://www.stockwatch.com/News/Item/U-i0846035-U!CPLP-20120131/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,7.9,7.85,8.08,7.85,8.02,7.84,331030.0
2012-05-04 00:00:00+00:00,0.2325,1.0,0.028422983,CPLP,2012-05-02 10:04:00,DAY,https://www.stockwatch.com/News/Item/U-i0881414-U!CPLP-20120502/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,8.79,8.55,8.55,8.16,8.18,7.94,210810.0
2012-08-03 00:00:00+00:00,0.2325,1.0,0.029617834,CPLP,2012-07-23 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-i0911866-U!CPLP-20120723/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,7.97,8.0,8.25,7.68,7.85,7.71,108740.0
2012-11-06 00:00:00+00:00,0.2325,1.0,0.02943038,CPLP,2012-10-23 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-i0945243-U!CPLP-20121023/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,7.71,7.86,8.18,7.7107,7.9,7.73,174685.0
2013-02-06 00:00:00+00:00,0.2325,1.0,0.028846154,CPLP,2013-01-22 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-i0976968-U!CPLP-20130122/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,8.01,8.0,8.3,7.81,8.06,7.78,240545.0
2013-05-06 00:00:00+00:00,0.2325,1.0,0.025662252,CPLP,2013-04-22 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-i1009489-U!CPLP-20130422/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,8.4,8.4,9.16,8.3601,9.06,8.98,226755.0
2013-08-05 00:00:00+00:00,0.2325,1.0,0.02421875,CPLP,2013-07-31 10:00:00,DAY,https://www.stockwatch.com/News/Item/U-i1038685-U!CPLP-20130731/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,9.91,9.55,9.8,9.55,9.6,9.6,200410.0
2013-11-06 00:00:00+00:00,0.2325,1.0,0.025948661,CPLP,2013-10-21 19:02:00,AMC,https://www.stockwatch.com/News/Item/U-i1061021-U!CPLP-20131021/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,9.14,9.06,9.45,8.9,8.96,8.68,300575.0
2014-02-05 00:00:00+00:00,0.2325,1.0,0.023343373,CPLP,2014-01-22 19:02:00,AMC,https://www.stockwatch.com/News/Item/U-i1083836-U!CPLP-20140122/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,10.1,10.05,10.66,9.61,9.96,9.98,308170.0
2014-05-05 00:00:00+00:00,0.2325,1.0,0.021349862,CPLP,2014-04-23 19:02:00,AMC,https://www.stockwatch.com/News/Item/U-i1108981-U!CPLP-20140423/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,10.88,10.96,11.1,10.56,10.89,10.75,190330.0
2014-08-05 00:00:00+00:00,0.2325,1.0,0.020983755,CPLP,2014-07-22 19:02:00,AMC,https://www.stockwatch.com/News/Item/U-i11G018708-U!CPLP-20140722/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,11.19,11.22,11.56,10.92,11.08,10.81,292840.0
2014-11-05 00:00:00+00:00,0.2325,1.0,0.025326797,CPLP,2014-10-23 12:00:00,DAY,https://www.stockwatch.com/News/Item/U-i1153588-U!CPLP-20141023/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,9.27,9.22,9.83,9.1,9.18,8.99,830340.35
2015-02-04 00:00:00+00:00,0.2325,1.0,0.024473684,CPLP,2015-01-23 19:02:00,AMC,https://www.stockwatch.com/News/Item/U-i1171047-U!CPLP-20150123/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,8.68,8.83,9.74,8.07,9.5,9.29,514571.55
2015-05-05 00:00:00+00:00,0.2345,1.0,0.025378788,CPLP,2015-04-30 10:00:00,DAY,https://www.stockwatch.com/News/Item/U-i1191394-U!CPLP-20150430/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,9.4,9.09,9.25,8.81,9.24,8.97,934524.25
2015-08-05 00:00:00+00:00,0.2365,1.0,0.031200528,CPLP,2015-07-30 10:30:00,DAY,https://www.stockwatch.com/News/Item/U-i1209690-U!CPLP-20150730/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,8.2,7.97,8.18,7.54,7.58,7.39,513877.2
2015-11-04 00:00:00+00:00,0.2385,1.0,0.032317073,CPLP,2015-10-30 10:00:00,DAY,https://www.stockwatch.com/News/Item/U-i1225690-U!CPLP-20151030/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,7.65,7.41,7.6,7.35,7.38,7.1,317573.0
2016-02-03 00:00:00+00:00,0.2385,1.0,0.053475336,CPLP,2016-01-20 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-i1239978-U!CPLP-20160120/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,3.75,4.12,4.76,3.73,4.46,4.35,924940.4
2016-05-04 00:00:00+00:00,0.075,1.0,0.02851711,CPLP,2016-04-26 10:00:00,DAY,https://www.stockwatch.com/News/Item/U-i1255503-U!CPLP-20160426/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,2.49,2.74,2.85,2.58,2.63,2.56,921126.4
2016-08-03 00:00:00+00:00,0.075,1.0,0.021306818,CPLP,2016-07-21 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-i1269727-U!CPLP-20160721/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,3.95,3.99,4.0,3.46,3.52,3.45,1079590.05
2016-11-03 00:00:00+00:00,0.075,1.0,0.025684932,CPLP,2016-10-31 11:30:00,DAY,https://www.stockwatch.com/News/Item/U-i1283516-U!CPLP-20161031/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,3.25,3.05,3.14,2.8745,2.92,2.83,636606.9
