Ex-dividend date,divCash,splitFactor,div_ratio,ticker,DecDay,Time,Link,FundamentLink,PreNewsPrice,OpenPrice,MaxBeforeRecord,MinBeforeRecord,CloseBeforeRecord,OpenAtRecord,AvgVol,DayDiff,positive_close,gain,DivToPrice,month,week,weekday,predict,Gain
2016-06-16,0.35,1.0,0.028,NEWT,2016-06-09,AMC,https://www.stockwatch.com/News/Item/U-z6310661-U!NEWT-20160609/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,12.85,12.84,13.02,12.48,12.5,12.41,59957.8,7,0,-0.026479750778816147,2.72,6,23,3,0.8253330825675346,0.9735202492211839
2016-06-28,0.23,1.0,0.024210526,CMO,2016-06-09,DAY,https://www.stockwatch.com/News/Item/U-b005390-U!CMO-20160609/U/CMO,https://www.stockwatch.com/Quote/Fundamentals?U:CMO,9.82,9.85,9.87,9.41,9.5,9.35,921816.25,19,0,-0.035532994923857864,2.34,6,23,3,0.7016756244130945,0.9644670050761421
2016-06-16,0.475,1.0,0.032736044,MITT,2016-06-09,AMC,https://www.stockwatch.com/News/Item/U-b006203-U!MITT-20160609/U/MITT,https://www.stockwatch.com/Quote/Fundamentals?U:MITT,14.64,14.65,14.74,14.37,14.51,13.85,137379.5,7,0,-0.009556313993174137,3.24,6,23,3,0.5725871039408784,0.9904436860068259
2016-06-28,0.4,1.0,0.025608195,MTGE,2016-06-13,AMC,https://www.stockwatch.com/News/Item/U-prPH22959-U!MTGE-20160613/U/MTGE,https://www.stockwatch.com/Quote/Fundamentals?U:MTGE,15.8,15.74,16.0,15.43,15.62,15.31,525476.85,15,0,-0.007623888182973326,2.53,6,24,0,0.4804108977333961,0.9923761118170267
2016-06-21,0.45,1.0,0.027794935,HTS,2016-06-13,AMC,https://www.stockwatch.com/News/Item/U-b006497-U!HTS-20160613/U/HTS,https://www.stockwatch.com/Quote/Fundamentals?U:HTS,16.07,16.07,16.275,16.015,16.19,15.95,1652690.85,8,1,0.007467330429371533,2.8,6,24,0,0.3619683022395059,1.0074673304293715
2016-06-28,0.12,1.0,0.023668639,AHT,2016-06-14,AMC,https://www.stockwatch.com/News/Item/U-prNY23186-U!AHT-20160614/U/AHT,https://www.stockwatch.com/Quote/Fundamentals?U:AHT,5.14,5.12,5.66,5.02,5.07,5.01,634410.9,14,0,-0.009765625,2.33,6,24,1,0.38913241084525396,0.990234375
2016-06-24,0.2,1.0,0.027855153,MFA,2016-06-14,AMC,https://www.stockwatch.com/News/Item/U-prNY19934-U!MFA-20160614/U/MFA,https://www.stockwatch.com/Quote/Fundamentals?U:MFA,7.28,7.23,7.32,7.12,7.18,6.87,1281355.8,10,0,-0.006915629322268413,2.75,6,24,1,0.3838727519817577,0.9930843706777316
2016-06-28,0.62,1.0,0.023186238,BXMT,2016-06-15,AMC,https://www.stockwatch.com/News/Item/U-prNY25694-U!BXMT-20160615/U/BXMT,https://www.stockwatch.com/Quote/Fundamentals?U:BXMT,27.89,27.88,28.2,26.55,26.74,26.55,407012.8,13,0,-0.04088952654232425,2.22,6,24,2,0.6666530965198237,0.9591104734576757
2016-07-06,0.09,1.0,0.028846154,RAS,2016-06-15,AMC,https://www.stockwatch.com/News/Item/U-b006536-U!RAS-20160615/U/RAS,https://www.stockwatch.com/Quote/Fundamentals?U:RAS,3.09,3.07,3.29,2.89,3.12,3.0,543113.25,21,1,0.016286644951140072,2.91,6,24,2,0.45954875612817386,1.01628664495114
2016-07-01,0.21,1.0,0.030259366,DX,2016-06-15,AMC,https://www.stockwatch.com/News/Item/U-b006534-U!DX-20160615/U/DX,https://www.stockwatch.com/Quote/Fundamentals?U:DX,6.81,6.81,7.0,6.502,6.94,6.74,167334.2,16,1,0.0190895741556536,3.08,6,24,2,0.589018414519181,1.0190895741556536
2016-06-22,1.25,1.0,0.12807377,FUR,2016-06-15,AMC,https://www.stockwatch.com/News/Item/U-z6351749-U!FUR-20160615/U/FUR,https://www.stockwatch.com/Quote/Fundamentals?U:FUR,9.65,9.63,9.78,9.5,9.76,8.66,337796.5,7,1,0.01349948078920038,12.95,6,24,2,0.5105123771624398,1.0134994807892004
2016-06-23,0.4,1.0,0.028188865,IVR,2016-06-15,AMC,https://www.stockwatch.com/News/Item/U-prNY25180-U!IVR-20160615/U/IVR,https://www.stockwatch.com/Quote/Fundamentals?U:IVR,14.33,14.32,14.56,14.16,14.19,13.9,932877.1,8,0,-0.009078212290502874,2.79,6,24,2,0.33891770466446475,0.9909217877094971
2016-06-28,0.45,1.0,0.020435967,LHO,2016-06-15,DAY,https://www.stockwatch.com/News/Item/U-b005328-U!LHO-20160615/U/LHO,https://www.stockwatch.com/Quote/Fundamentals?U:LHO,22.4,23.2,24.411,21.89,22.02,21.68,1717898.1,13,0,-0.05086206896551726,2.01,6,24,2,0.0852539650934914,0.9491379310344827
2016-06-28,0.23,1.0,0.027090695,TWO,2016-06-16,AMC,https://www.stockwatch.com/News/Item/U-b006504-U!TWO-20160616/U/TWO,https://www.stockwatch.com/Quote/Fundamentals?U:TWO,8.64,8.66,8.8,8.47,8.49,8.3,2311941.1,12,0,-0.019630484988452657,2.66,6,24,3,0.481148175360269,0.9803695150115473
2016-06-28,0.48,1.0,0.03539823,AMTG,2016-06-16,AMC,https://www.stockwatch.com/News/Item/U-b006142-U!AMTG-20160616/U/AMTG,https://www.stockwatch.com/Quote/Fundamentals?U:AMTG,13.57,13.58,13.69,13.34,13.56,13.3,191461.2,12,0,-0.0014727540500736325,3.54,6,24,3,0.5250940475853367,0.9985272459499264
2016-06-23,0.24,1.0,0.038155803,NYMT,2016-06-16,AMC,https://www.stockwatch.com/News/Item/U-z6351974-U!NYMT-20160616/U/NYMT,https://www.stockwatch.com/Quote/Fundamentals?U:NYMT,6.39,6.48,6.68,6.12,6.29,5.95,734651.15,7,0,-0.029320987654321007,3.76,6,24,3,0.48035083941945145,0.970679012345679
2016-06-28,0.15,1.0,0.032397408,ANH,2016-06-16,AMC,https://www.stockwatch.com/News/Item/U-b006478-U!ANH-20160616/U/ANH,https://www.stockwatch.com/Quote/Fundamentals?U:ANH,4.67,4.67,4.72,4.56,4.63,4.48,548108.65,12,0,-0.008565310492505307,3.21,6,24,3,0.47466566298208274,0.9914346895074947
2016-06-28,0.3,1.0,0.02739726,NLY,2016-06-16,AMC,https://www.stockwatch.com/News/Item/U-b006390-U!NLY-20160616/U/NLY,https://www.stockwatch.com/Quote/Fundamentals?U:NLY,10.65,10.66,11.025,10.58,10.95,10.72,9648264.35,12,1,0.027204502814258902,2.82,6,24,3,0.478216233594545,1.027204502814259
2016-06-28,0.46,1.0,0.028985507,ARI,2016-06-17,DAY,https://www.stockwatch.com/News/Item/U-b005059-U!ARI-20160617/U/ARI,https://www.stockwatch.com/Quote/Fundamentals?U:ARI,16.61,16.4,16.6,15.825,15.87,15.63,588043.7,11,0,-0.032317073170731625,2.77,6,24,4,0.49829785567584395,0.9676829268292684
2016-06-28,0.42,1.0,0.033070866,RSO,2016-06-17,DAY,https://www.stockwatch.com/News/Item/U-i1264830-U!RSO-20160617/U/RSO,https://www.stockwatch.com/Quote/Fundamentals?U:RSO,12.77,13.0,13.2,12.41,12.7,12.5,163742.35,11,0,-0.023076923076923106,3.29,6,24,4,0.5560423916361122,0.9769230769230769
2016-07-07,0.46,1.0,0.027561414,WDR,2016-06-20,DAY,https://www.stockwatch.com/News/Item/U-b005131-U!WDR-20160620/U/WDR,https://www.stockwatch.com/Quote/Fundamentals?U:WDR,19.1,18.78,19.03,15.98,16.69,16.25,1327928.75,17,0,-0.11128860489882852,2.41,6,25,0,0.5683905109755707,0.8887113951011715
2016-06-28,1.71,1.0,0.12876506,GDEN,2016-06-20,BMO,https://www.stockwatch.com/News/Item/U-b005485-U!GDEN-20160620/U/GDEN,https://www.stockwatch.com/Quote/Fundamentals?U:GDEN,12.27,12.62,13.45,12.46,13.28,10.85,55217.15,8,1,0.05229793977813002,13.94,6,25,0,0.8155743504757014,1.05229793977813
2016-07-07,1.5,1.0,0.073637703,EBF,2016-06-20,DAY,https://www.stockwatch.com/News/Item/U-b005201-U!EBF-20160620/U/EBF,https://www.stockwatch.com/Quote/Fundamentals?U:EBF,18.5,19.38,20.4,16.78,20.37,18.7,136995.6,17,1,0.051083591331269496,8.11,6,25,0,0.7199469127810652,1.0510835913312695
2016-07-05,24.77,1.0,0.242083659,DHR,2016-06-21,BMO,https://www.stockwatch.com/News/Item/U-prSF29446-U!DHR-20160621/U/DHR,https://www.stockwatch.com/Quote/Fundamentals?U:DHR,98.74,99.14,102.79,96.84,102.32,77.42,2469373.8,14,1,0.03207585233003818,25.09,6,25,1,0.7494440234277594,1.0320758523300382
2016-07-05,0.15,1.0,0.037783375,KCAP,2016-06-21,AMC,https://www.stockwatch.com/News/Item/U-z6352736-U!KCAP-20160621/U/KCAP,https://www.stockwatch.com/Quote/Fundamentals?U:KCAP,3.77,3.8,4.08,3.61,3.97,3.85,103547.6,14,1,0.044736842105263186,3.98,6,25,1,0.584735379407286,1.0447368421052632
2016-06-30,0.31,1.0,0.031827515,WMC,2016-06-23,AMC,https://www.stockwatch.com/News/Item/U-prLA32273-U!WMC-20160623/U/WMC,https://www.stockwatch.com/Quote/Fundamentals?U:WMC,9.57,9.09,9.77,9.07,9.74,9.4,361180.3,7,1,0.07150715071507152,3.24,6,25,3,0.46858080095371124,1.0715071507150715
2016-07-05,0.46,1.0,0.03314121,NRZ,2016-06-27,AMC,https://www.stockwatch.com/News/Item/U-b006351-U!NRZ-20160627/U/NRZ,https://www.stockwatch.com/Quote/Fundamentals?U:NRZ,12.77,13.2,13.96,12.926,13.88,13.55,2315932.9,8,1,0.051515151515151736,3.6,6,26,0,0.5839139484685463,1.0515151515151517
2016-09-14,0.34,1.0,0.024442847,NMFC,2016-06-28,DAY,https://www.stockwatch.com/News/Item/U-b006075-U!NMFC-20160628/U/NMFC,https://www.stockwatch.com/Quote/Fundamentals?U:NMFC,12.58,12.7,14.2999,12.64,13.91,13.56,242449.75,78,1,0.09527559055118107,2.7,6,26,1,0.5523560787073389,1.095275590551181
2016-07-12,0.47,1.0,0.027843602,PMT,2016-06-28,DAY,https://www.stockwatch.com/News/Item/U-b005408-U!PMT-20160628/U/PMT,https://www.stockwatch.com/Quote/Fundamentals?U:PMT,15.66,15.88,16.93,15.91,16.88,15.95,586932.85,14,1,0.06297229219143574,3.0,6,26,1,0.6135592248790788,1.0629722921914357
2016-08-01,0.29,1.0,0.029622063,CMRE,2016-07-06,AMC,https://www.stockwatch.com/News/Item/U-i1267526-U!CMRE-20160706/U/CMRE,https://www.stockwatch.com/Quote/Fundamentals?U:CMRE,7.16,7.16,10.45,7.1,9.79,9.65,580863.45,26,1,0.3673184357541899,4.05,7,27,2,0.7528828840249925,1.3673184357541899
2016-07-08,0.4225,1.0,0.029545455,DLNG,2016-07-06,DAY,https://www.stockwatch.com/News/Item/U-i1267289-U!DLNG-20160706/U/DLNG,https://www.stockwatch.com/Quote/Fundamentals?U:DLNG,14.39,14.23,14.6,14.165,14.3,13.9,127773.7,2,1,0.004919184820801226,2.94,7,27,2,0.831756638641246,1.0049191848208012
2016-08-01,1.5,1.0,0.231481481,EMKR,2016-07-06,AMC,https://www.stockwatch.com/News/Item/U-z6365269-U!EMKR-20160706/U/EMKR,https://www.stockwatch.com/Quote/Fundamentals?U:EMKR,5.7,6.3,6.71,6.12,6.48,5.0,255487.7,26,1,0.028571428571428692,26.32,7,27,2,0.6317711968959588,1.0285714285714287
2016-07-19,2.5,1.0,0.052954882,JBSS,2016-07-07,AMC,https://www.stockwatch.com/News/Item/U-b006393-U!JBSS-20160707/U/JBSS,https://www.stockwatch.com/Quote/Fundamentals?U:JBSS,42.31,42.61,47.41,42.4,47.21,44.29,132038.6,12,1,0.10795587890166636,5.91,7,27,3,0.7385893203167209,1.1079558789016664
2016-07-19,0.36,1.0,0.021213907,CODI,2016-07-07,AMC,https://www.stockwatch.com/News/Item/U-prNY41843-U!CODI-20160707/U/CODI,https://www.stockwatch.com/Quote/Fundamentals?U:CODI,16.84,16.85,17.0,16.75,16.97,16.55,110916.25,12,1,0.0071216617210680955,2.14,7,27,3,0.5116372579717366,1.007121661721068
2016-07-27,0.7,1.0,0.024639212,PAA,2016-07-11,AMC,https://www.stockwatch.com/News/Item/U-b006432-U!PAA-20160711/U/PAA,https://www.stockwatch.com/Quote/Fundamentals?U:PAA,26.8,27.62,30.34,27.62,28.41,27.74,2447403.8,16,1,0.02860246198406946,2.61,7,28,0,0.5977438576909321,1.0286024619840695
2016-07-27,0.231,1.0,0.021408712,PAGP,2016-07-11,AMC,https://www.stockwatch.com/News/Item/U-b006432-U!PAGP-20160711/U/PAGP,https://www.stockwatch.com/Quote/Fundamentals?U:PAGP,9.9,10.48,11.93,10.34,10.79,10.64,2915729.35,16,1,0.029580152671755622,2.33,7,28,0,0.6245480246986291,1.0295801526717556
2016-07-18,0.375,1.0,0.024752475,SSW,2016-07-12,DAY,https://www.stockwatch.com/News/Item/U-C7819-U!SSW-20160712/U/SSW,https://www.stockwatch.com/Quote/Fundamentals?U:SSW,14.55,14.98,15.49,14.9,15.15,14.84,497921.45,6,1,0.011348464619492571,2.58,7,28,1,0.5994020322556635,1.0113484646194926
2016-07-20,0.12,1.0,0.025586354,NCT,2016-07-12,AMC,https://www.stockwatch.com/News/Item/U-b006726-U!NCT-20160712/U/NCT,https://www.stockwatch.com/Quote/Fundamentals?U:NCT,4.75,4.78,4.88,4.66,4.69,4.71,261628.3,8,0,-0.01882845188284521,2.53,7,28,1,0.45737948669919937,0.9811715481171548
2016-07-27,0.12,1.0,0.022900763,usa,2016-07-18,DAY,https://www.stockwatch.com/News/Item/U-b005811-U!USA-20160718/U/USA,https://www.stockwatch.com/Quote/Fundamentals?U:usa,5.14,5.18,5.26,5.141,5.24,5.16,486692.65,9,1,0.011583011583011782,2.33,7,29,0,0.5440875403062948,1.0115830115830118
2016-07-29,0.91,1.0,0.024475524,TRGP,2016-07-19,AMC,https://www.stockwatch.com/News/Item/U-z6377916-U!TRGP-20160719/U/TRGP,https://www.stockwatch.com/Quote/Fundamentals?U:TRGP,41.32,41.1,42.63,36.12,37.18,35.84,2167846.05,10,0,-0.09537712895377137,2.2,7,29,1,0.6737778267406661,0.9046228710462286
2016-07-28,0.39,1.0,0.022323984,ENLK,2016-07-20,DAY,https://www.stockwatch.com/News/Item/U-prDA50399-U!ENLK-20160720/U/ENLK,https://www.stockwatch.com/Quote/Fundamentals?U:ENLK,17.73,18.27,18.45,17.18,17.47,16.81,759832.65,8,0,-0.04378762999452657,2.2,7,29,2,0.7435779001201499,0.9562123700054734
2016-08-03,0.8125,1.0,0.037580944,MMLP,2016-07-21,AMC,https://www.stockwatch.com/News/Item/U-z6378472-U!MMLP-20160721/U/MMLP,https://www.stockwatch.com/Quote/Fundamentals?U:MMLP,23.92,23.92,25.38,20.84,21.62,20.65,158769.45,13,0,-0.09615384615384615,3.4,7,29,3,0.6093047050309294,0.9038461538461539
2016-08-15,0.6,1.0,0.021754895,APAM,2016-07-21,AMC,https://www.stockwatch.com/News/Item/U-z6378478-U!APAM-20160721/U/APAM,https://www.stockwatch.com/Quote/Fundamentals?U:APAM,28.36,28.4,29.449,26.72,27.58,27.0,518563.4,25,0,-0.02887323943661968,2.12,7,29,3,0.5418654663040477,0.9711267605633803
2016-08-03,0.6,1.0,0.028341993,CEQP,2016-07-21,AMC,https://www.stockwatch.com/News/Item/U-b006297-U!CEQP-20160721/U/CEQP,https://www.stockwatch.com/Quote/Fundamentals?U:CEQP,20.85,20.81,22.22,20.56,21.17,20.0,296564.5,13,1,0.01729937530033654,2.88,7,29,3,0.47911114809323285,1.0172993753003365
2016-08-03,0.5775,1.0,0.031216216,GMLP,2016-07-21,DAY,https://www.stockwatch.com/News/Item/U-z10164213-U!GMLP-20160721/U/GMLP,https://www.stockwatch.com/Quote/Fundamentals?U:GMLP,17.98,18.61,19.41,18.27,18.5,17.76,299099.75,13,0,-0.00591080064481464,3.21,7,29,3,0.6240662348930662,0.9940891993551854
2016-07-29,0.8875,1.0,0.025502874,SPH,2016-07-21,DAY,https://www.stockwatch.com/News/Item/U-prNY51568-U!SPH-20160721/U/SPH,https://www.stockwatch.com/Quote/Fundamentals?U:SPH,34.33,34.18,35.0,33.9,34.8,33.95,184486.35,8,1,0.018139262726740712,2.59,7,29,3,0.6080468933521189,1.0181392627267407
2016-08-08,0.4225,1.0,0.030071174,NAP,2016-07-21,DAY,https://www.stockwatch.com/News/Item/U-z6378355-U!NAP-20160721/U/NAP,https://www.stockwatch.com/Quote/Fundamentals?U:NAP,12.85,12.97,14.2,12.37,14.05,13.2,52713.35,18,1,0.08326908249807241,3.29,7,29,3,0.7901873660586112,1.0832690824980724
2016-07-29,0.525,1.0,0.034313725,USAC,2016-07-21,AMC,https://www.stockwatch.com/News/Item/U-b006407-U!USAC-20160721/U/USAC,https://www.stockwatch.com/Quote/Fundamentals?U:USAC,14.59,14.74,15.4,14.5337,15.3,14.65,96087.95,8,1,0.037991858887381325,3.6,7,29,3,0.6518273853505088,1.0379918588873813
2016-07-29,0.66,1.0,0.026916803,RRMS,2016-07-21,AMC,https://www.stockwatch.com/News/Item/U-z6378464-U!RRMS-20160721/U/RRMS,https://www.stockwatch.com/Quote/Fundamentals?U:RRMS,25.55,25.57,25.79,24.0,24.52,23.88,127202.8,8,0,-0.04106374657802114,2.58,7,29,3,0.5678136692497814,0.9589362534219789
2016-08-03,0.075,1.0,0.021306818,CPLP,2016-07-21,AMC,https://www.stockwatch.com/News/Item/U-i1269727-U!CPLP-20160721/U/CPLP,https://www.stockwatch.com/Quote/Fundamentals?U:CPLP,3.95,3.99,4.0,3.46,3.52,3.45,1079590.05,13,0,-0.1177944862155389,1.9,7,29,3,0.004366209765626236,0.8822055137844611
2016-08-01,0.4125,1.0,0.034289277,AMID,2016-07-21,AMC,https://www.stockwatch.com/News/Item/U-b006392-U!AMID-20160721/U/AMID,https://www.stockwatch.com/Quote/Fundamentals?U:AMID,11.78,11.85,12.2624,11.83,12.03,11.64,135354.25,11,1,0.0151898734177216,3.5,7,29,3,0.5888697702270123,1.0151898734177216
2016-08-03,0.575,1.0,0.026645042,SMLP,2016-07-21,AMC,https://www.stockwatch.com/News/Item/U-prDA52656-U!SMLP-20160721/U/SMLP,https://www.stockwatch.com/Quote/Fundamentals?U:SMLP,22.09,22.42,23.46,21.25,21.58,20.99,147258.95,13,0,-0.03746654772524549,2.6,7,29,3,0.5531739982816166,0.9625334522747545
2016-07-28,0.3775,1.0,0.042000445,CCLP,2016-07-22,DAY,https://www.stockwatch.com/News/Item/U-prDA52681-U!CCLP-20160722/U/CCLP,https://www.stockwatch.com/Quote/Fundamentals?U:CCLP,8.5,9.47,9.47,8.79,8.988,8.65,78005.0,6,0,-0.05089757127771921,4.44,7,29,4,0.5555468122337995,0.9491024287222808
2016-08-02,0.39,1.0,0.02189781,NGL,2016-07-22,DAY,https://www.stockwatch.com/News/Item/U-b005086-U!NGL-20160722/U/NGL,https://www.stockwatch.com/Quote/Fundamentals?U:NGL,19.41,18.88,19.45,17.45,17.81,17.41,794181.8,11,0,-0.056673728813559365,2.01,7,29,4,0.1091866844116696,0.9433262711864406
2016-08-11,0.594,1.0,0.039363817,SXCP,2016-07-25,AMC,https://www.stockwatch.com/News/Item/U-b006367-U!SXCP-20160725/U/SXCP,https://www.stockwatch.com/Quote/Fundamentals?U:SXCP,14.55,14.55,15.65,13.04,15.09,14.36,307626.45,17,1,0.03711340206185554,4.08,7,30,0,0.6646696632412298,1.0371134020618555
2016-08-03,0.66,1.0,0.025028441,STON,2016-07-25,AMC,https://www.stockwatch.com/News/Item/U-z6389120-U!STON-20160725/U/STON,https://www.stockwatch.com/Quote/Fundamentals?U:STON,26.11,26.19,26.9,26.0283,26.37,25.8,122612.8,9,1,0.0068728522336769515,2.53,7,30,0,0.5879257503059875,1.006872852233677
2016-08-03,0.325,1.0,0.034120735,JPEP,2016-07-25,AMC,https://www.stockwatch.com/News/Item/U-b006268-U!JPEP-20160725/U/JPEP,https://www.stockwatch.com/Quote/Fundamentals?U:JPEP,8.66,8.66,10.08,8.66,9.525,9.51,59797.3,9,1,0.09988452655889146,3.75,7,30,0,0.6732297935867649,1.0998845265588915
2016-08-03,0.63,1.0,0.024475524,DKL,2016-07-25,AMC,https://www.stockwatch.com/News/Item/U-b006303-U!DKL-20160725/U/DKL,https://www.stockwatch.com/Quote/Fundamentals?U:DKL,25.72,25.87,26.385,25.2,25.74,25.4,71380.8,9,0,-0.005025125628140836,2.45,7,30,0,0.5500050482863594,0.9949748743718592
2016-08-03,0.4375,1.0,0.023308471,ARLP,2016-07-26,DAY,https://www.stockwatch.com/News/Item/U-b005323-U!ARLP-20160726/U/ARLP,https://www.stockwatch.com/Quote/Fundamentals?U:ARLP,18.2,19.53,19.745,18.61,18.77,18.21,358612.5,8,0,-0.03891449052739382,2.4,7,30,1,0.6215452298196178,0.9610855094726062
2016-08-10,0.55,1.0,0.02185141,AHGP,2016-07-26,DAY,https://www.stockwatch.com/News/Item/U-b005293-U!AHGP-20160726/U/AHGP,https://www.stockwatch.com/Quote/Fundamentals?U:AHGP,24.65,26.49,27.03,23.86,25.17,24.62,125417.0,15,0,-0.04983012457531133,2.23,7,30,1,0.8568141257161995,0.9501698754246887
2016-08-03,0.85,1.0,0.02243336,WPZ,2016-07-26,AMC,https://www.stockwatch.com/News/Item/U-b006601-U!WPZ-20160726/U/WPZ,https://www.stockwatch.com/Quote/Fundamentals?U:WPZ,36.43,36.51,38.38,34.68,37.89,37.3,1262195.55,8,1,0.03779786359901394,2.33,7,30,1,0.6071489647453369,1.037797863599014
2016-09-15,0.21,1.0,0.024561404,BKCC,2016-07-27,AMC,https://www.stockwatch.com/News/Item/U-b006152-U!BKCC-20160727/U/BKCC,https://www.stockwatch.com/Quote/Fundamentals?U:BKCC,8.32,8.16,8.87,8.06,8.55,8.35,282344.85,50,1,0.047794117647058876,2.52,7,30,2,0.8321481575576786,1.0477941176470589
2016-08-04,0.4625,1.0,0.033957416,GLP,2016-07-27,DAY,https://www.stockwatch.com/News/Item/U-b005230-U!GLP-20160727/U/GLP,https://www.stockwatch.com/Quote/Fundamentals?U:GLP,13.15,13.1,13.65,13.03,13.62,13.03,118695.85,8,1,0.03969465648854964,3.52,7,30,2,0.610765263148774,1.0396946564885496
2016-08-15,0.75,1.0,0.024622456,CORR,2016-07-27,AMC,https://www.stockwatch.com/News/Item/U-b006417-U!CORR-20160727/U/CORR,https://www.stockwatch.com/Quote/Fundamentals?U:CORR,29.66,29.6,30.98,28.03,30.46,29.65,101669.9,19,1,0.029054054054054035,2.53,7,30,2,0.5604395115830881,1.029054054054054
2016-08-03,0.03,1.0,0.021582734,MEMP,2016-07-27,BMO,https://www.stockwatch.com/News/Item/U-z6389550-U!MEMP-20160727/U/MEMP,https://www.stockwatch.com/Quote/Fundamentals?U:MEMP,1.36,1.41,1.52,1.38,1.39,1.45,374799.7,7,0,-0.014184397163120588,2.21,7,30,2,0.5557943721552534,0.9858156028368794
2016-08-05,0.285,1.0,0.020357143,APLP,2016-07-27,AMC,https://www.stockwatch.com/News/Item/U-b006642-U!APLP-20160727/U/APLP,https://www.stockwatch.com/Quote/Fundamentals?U:APLP,13.13,13.01,14.269,12.801,14.0,13.72,139178.8,9,1,0.07609531129900082,2.17,7,30,2,0.5394595201619943,1.0760953112990008
2016-08-10,0.0412,1.0,0.022391304,SDT,2016-07-28,AMC,https://www.stockwatch.com/News/Item/U-b006117-U!SDT-20160728/U/SDT,https://www.stockwatch.com/Quote/Fundamentals?U:SDT,2.36,2.11,2.191,1.51,1.84,1.8,74441.15,13,0,-0.12796208530805675,1.75,7,30,3,0.003497698029588693,0.8720379146919433
2016-08-04,0.44,1.0,0.027380212,ARCX,2016-07-28,AMC,https://www.stockwatch.com/News/Item/U-z6390203-U!ARCX-20160728/U/ARCX,https://www.stockwatch.com/Quote/Fundamentals?U:ARCX,15.04,14.81,16.07,14.8,16.07,15.63,56347.1,7,1,0.08507765023632685,2.93,7,30,3,0.679403158051422,1.0850776502363269
2016-09-13,0.125,1.0,0.025303644,STNG,2016-07-28,DAY,https://www.stockwatch.com/News/Item/U-i11G108335-U!STNG-20160728/U/STNG,https://www.stockwatch.com/Quote/Fundamentals?U:STNG,4.38,4.78,5.53,4.65,4.94,4.74,3145484.45,47,1,0.03347280334728042,2.85,7,30,3,0.6454719628505973,1.0334728033472804
2016-08-10,0.12,1.0,0.03986711,PER,2016-07-28,AMC,https://www.stockwatch.com/News/Item/U-b006154-U!PER-20160728/U/PER,https://www.stockwatch.com/Quote/Fundamentals?U:PER,2.38,2.44,3.06,2.44,3.01,2.86,128754.25,13,1,0.23360655737704916,5.04,7,30,3,0.5030274931167724,1.2336065573770492
2016-08-04,0.478,1.0,0.024512821,GLOP,2016-07-28,DAY,https://www.stockwatch.com/News/Item/U-z10164304-U!GLOP-20160728/U/GLOP,https://www.stockwatch.com/Quote/Fundamentals?U:GLOP,20.43,20.85,22.0,19.1,19.5,19.17,76426.9,7,0,-0.06474820143884896,2.34,7,30,3,0.7033711508911931,0.935251798561151
2016-08-04,0.5,1.0,0.033898305,CVI,2016-07-28,DAY,https://www.stockwatch.com/News/Item/U-prDA57178-U!CVI-20160728/U/CVI,https://www.stockwatch.com/Quote/Fundamentals?U:CVI,14.49,14.24,14.85,13.4,14.75,14.05,1051047.3,7,1,0.035814606741572996,3.45,7,30,3,0.5614736015178278,1.035814606741573
2016-08-03,0.3575,1.0,0.043228537,MEP,2016-07-28,AMC,https://www.stockwatch.com/News/Item/U-i1270692-U!MEP-20160728/U/MEP,https://www.stockwatch.com/Quote/Fundamentals?U:MEP,7.65,7.5,8.6,7.5,8.27,7.86,113299.75,6,1,0.10266666666666668,4.67,7,30,3,0.6176160713462147,1.1026666666666667
2016-08-03,0.8255,1.0,0.02652635,SUN,2016-07-28,DAY,https://www.stockwatch.com/News/Item/U-b005413-U!SUN-20160728/U/SUN,https://www.stockwatch.com/Quote/Fundamentals?U:SUN,31.0,30.87,31.5,30.67,31.12,30.43,610267.5,6,1,0.008098477486232492,2.66,7,30,3,0.6285426333829983,1.0080984774862325
2016-10-12,0.16,1.0,0.020725389,MN,2016-07-28,AMC,https://www.stockwatch.com/News/Item/U-prNY56761-U!MN-20160728/U/MN,https://www.stockwatch.com/Quote/Fundamentals?U:MN,8.15,8.15,8.3,6.75,7.72,7.53,178002.9,76,0,-0.05276073619631905,1.96,7,30,3,0.005794015537800101,0.947239263803681
2016-08-04,0.17,1.0,0.022727273,UAN,2016-07-28,DAY,https://www.stockwatch.com/News/Item/U-prDA57175-U!UAN-20160728/U/UAN,https://www.stockwatch.com/Quote/Fundamentals?U:UAN,7.8,7.45,7.59,7.25,7.48,7.19,176484.95,7,1,0.00402684563758382,2.18,7,30,3,0.6923002891492603,1.0040268456375838
2016-08-05,0.15,1.0,0.020604396,CLMS,2016-07-29,AMC,https://www.stockwatch.com/News/Item/U-prCG58545-U!CLMS-20160729/U/CLMS,https://www.stockwatch.com/Quote/Fundamentals?U:CLMS,6.96,6.86,7.47,6.85,7.28,7.2,67219.4,7,1,0.061224489795918435,2.16,7,30,4,0.48952010735797974,1.0612244897959184
2016-08-05,1.095,1.0,0.022001206,NS,2016-07-29,AMC,https://www.stockwatch.com/News/Item/U-b005835-U!NS-20160729/U/NS,https://www.stockwatch.com/Quote/Fundamentals?U:NS,50.15,50.15,50.479,47.67,49.77,48.8,208699.25,7,0,-0.007577268195413711,2.18,7,30,4,0.7282209995613342,0.9924227318045863
